V2	V3	baseMean	log2FoldChange	lfcSE	pvalue	padj
UBE2K	mRNA	343.054200286774	5.47922713927191e-06	0.00144267908313457	0.162489516231808	0.999975591221172
UBE2L3	mRNA	636.370662346363	2.96997511906717e-06	0.00144268215449962	0.359527008606269	0.999975591221172
UBE2M	mRNA	286.709267745552	2.01344274060619e-06	0.00144267876634981	0.56694515004442	0.999975591221172
UBE2N	mRNA	496.47958717531	-1.12094687273833e-06	0.00144268687453725	0.646097130438035	0.999975591221172
UBE2O	mRNA	13.5517819277359	1.15318704328525e-06	0.00144268858480194	0.531094191720436	0.999975591221172
UBE2Q1	mRNA	180.568064243127	-7.68717658447597e-07	0.00144268499822991	0.774015354691345	0.999975591221172
UBE2QL1	mRNA	22.1337984765652	-3.89498434365137e-08	0.00144269389986424	0.96200097847173	0.999975591221172
UBE2R2	mRNA	462.078467894138	-1.70376397101205e-06	0.00144268853198794	0.447400146387214	0.999975591221172
UBE2S	mRNA	2.96430016240974	-1.29394577816168e-07	0.0014426931062026	0.911072549458912	0.999975591221172
UBE2V2	mRNA	837.665531013611	-7.93988730655344e-07	0.00144268519467715	0.76481593732727	0.999975591221172
UBE2W	mRNA	78.0387884038082	-1.81020058043259e-06	0.00144268706095739	0.464743036123296	0.999975591221172
UBE2Z	mRNA	13.7397572090985	-3.4438055901698e-07	0.00144269070622419	0.843934306665608	0.999975591221172
UBE3A	mRNA	742.315343610316	1.298879295586e-06	0.00144268902637593	0.546917689829383	0.999975591221172
UBE3B	mRNA	2.562351548547	1.75641218189111e-06	0.00144269372614992	0.133197406572626	0.999975591221172
UBE3C	mRNA	4.92869860408391	-1.87392064148984e-07	0.00144269282731879	0.854432929181979	0.999975591221172
UBE3C	misc_RNA	4.92869860408391	-1.87392064148984e-07	0.00144269282731879	0.854432929181979	0.999975591221172
UBE4A	mRNA	19.5879853323848	-5.4613759548628e-07	0.00144268860502804	0.874031761301516	0.999975591221172
UBE4B	mRNA	16.6625857397698	1.09816600674905e-06	0.00144269129172967	0.518422682421326	0.999975591221172
UBFD1	mRNA	32.7367302450538	1.10965637039833e-06	0.00144269055514851	0.549288583602224	0.999975591221172
UBL3	mRNA	102.146034802987	-3.41248235035203e-06	0.00144268564769326	0.234376838897437	0.999975591221172
UBL4A	mRNA	21.4477961347823	2.06699240856034e-06	0.00144269036606128	0.295835534774921	0.999975591221172
UBL5	mRNA	0.871613569659873	3.16710708820444e-07	0.00144269426738775	0.67476424433047	0.999975591221172
UBLCP1	mRNA	69.9883463657579	-9.17444436706196e-07	0.00144268299944929	0.755591222871344	0.999975591221172
UBN2	mRNA	5.37469584918717	-7.85370872556659e-07	0.00144269275680317	0.549948248128122	0.999975591221172
UBP1	misc_RNA	187.1939414525	1.18335152267822e-06	0.00144268867250589	0.591177862515567	0.999975591221172
UBP1	mRNA	187.1939414525	1.18335152267822e-06	0.00144268867250589	0.591177862515567	0.999975591221172
UBQLN1	mRNA	681.40159644248	-6.5504618172923e-07	0.00144268295737312	0.667048955239713	0.999975591221172
UBQLN4	unclassified transcription discrepancy	6.76901212537013	-2.3837820410567e-06	0.00144269358154568	0.0720722544314202	0.999975591221172
UBR1	mRNA	1.07478498738129	-4.87821243716304e-08	0.00144269402782838	0.953259003523205	0.999975591221172
UBR2	mRNA	14.8957851874885	1.11282275182608e-06	0.00144269157549503	0.498315652187732	0.999975591221172
UBR3	mRNA	100.535050849125	-2.8307821892144e-07	0.00144269129119655	0.227528738263316	0.999975591221172
UBR4	mRNA	46.4457324145728	-7.0181491668038e-07	0.00144268793086527	0.788796047613626	0.999975591221172
UBR5	mRNA	126.234410848363	5.90525454689508e-06	0.00144268681199393	0.656586354795976	0.999975591221172
UBR7	mRNA	4.72319986533291	-7.63718825953516e-07	0.00144269137900119	0.641515009699995	0.999975591221172
UBTD2	mRNA	1.54460574186601	-6.00550117249139e-07	0.00144269428097752	0.438346834228658	0.999975591221172
UBTF	mRNA	64.5951477067331	2.60396027423943e-07	0.00144268804223293	0.9100545596931	0.999975591221172
UBXN1	mRNA	0.716174087591425	2.00997646999453e-07	0.00144269419468122	0.798661562742797	0.999975591221172
UBXN4	mRNA	9.38813823639789	-6.30458109598493e-07	0.00144269331528476	0.578582142281003	0.999975591221172
UBXN7	mRNA	7.76522892961398	-2.20682003600834e-07	0.00144269204105683	0.878590964109853	0.999975591221172
UCHL3	mRNA	10.648196804785	5.74787335145609e-07	0.00144269206262489	0.697493152976116	0.999975591221172
UCHL5	mRNA	34.2022596476648	-3.13475867167164e-06	0.00144268506080857	0.499083159066824	0.999975591221172
UCKL1	mRNA	1.59534913222996	1.08481650919194e-06	0.00144269435562116	0.185258111790258	0.999975591221172
UFD1	mRNA	2.09971126075299	1.9340999441939e-07	0.00144269319238654	0.867420482291195	0.999975591221172
UFL1	mRNA	3.31702175512055	-1.03549918394437e-06	0.00144269237585032	0.456506370544063	0.999975591221172
UFSP2	mRNA	1.21934245869401	-6.1459281094477e-08	0.00144269453403264	0.826628600823105	0.999975591221172
UGCG	mRNA	10.7498100166224	-1.9575937789096e-06	0.00144269365931055	0.111191696860949	0.999975591221172
UGDH	mRNA	10.1961663911098	-7.17159765391193e-07	0.00144269453974291	0.286925153113993	0.999975591221172
UGGT1	mRNA	10.2541447981578	-5.19059458344122e-07	0.00144269183819554	0.733695832702923	0.999975591221172
UGGT2	mRNA	1.84163675826975	1.10402977998162e-06	0.00144269397739579	0.254090229823885	0.999975591221172
UGP2	mRNA	107.559010269743	8.48375056250051e-07	0.00144269379889388	0.403694361907099	0.999975591221172
UHRF1BP1	mRNA	0.771267817748028	4.13504001228425e-08	0.00144269426951678	0.950897143937825	0.999975591221172
UHRF1BP1L	mRNA	14.1248032369471	-1.82527352279125e-08	0.00144269242815661	0.986871255220931	0.999975591221172
UHRF2	mRNA	42.7106926069798	1.96813325945608e-06	0.00144268067968406	0.550194837776748	0.999975591221172
ULK1	mRNA	4.30047377188208	-1.57339452819257e-06	0.00144269209415723	0.378712562457046	0.999975591221172
ULK2	mRNA	3.466704560368	-1.12210638580431e-06	0.00144269398910815	0.243326404498079	0.999975591221172
ULK4	mRNA	0.955469614316712	-4.38919492254743e-08	0.00144269444195595	0.946796949663398	0.999975591221172
ULK4	misc_RNA	0.955469614316712	-4.38919492254743e-08	0.00144269444195595	0.946796949663398	0.999975591221172
UNC13B	mRNA	15.7222152739207	1.09449505177351e-07	0.00144269302487801	0.930826702392261	0.999975591221172
UNC13C	mRNA	1.16943245749436	2.76622920602369e-07	0.00144269484507866	0.691559876077446	0.999975591221172
UNC45B	mRNA	1.10459290846295	7.3465307725544e-08	0.00144269433682379	0.920015233137584	0.999975591221172
UNC5A	mRNA	21.3962695495436	-7.1242325516587e-07	0.001442694623572	0.259862806882948	0.999975591221172
UNC5C	mRNA	0.63174314706971	-4.12378460472948e-07	0.00144269471110911	0.456619961103971	0.999975591221172
UNK	mRNA	45.9881205268319	-2.51351790616089e-06	0.00144269045502372	0.223939662341396	0.999975591221172
UPF1	mRNA	19.4183980206892	-1.99486930038169e-06	0.00144268922131792	0.288573910014847	0.999975591221172
UPF2	mRNA	113.234447820099	-1.38398977720132e-06	0.00144266012298227	0.7826758300791	0.999975591221172
UPF3A	mRNA	1.66210009324719	-9.9583923499135e-07	0.0014426944172848	0.199480747391112	0.999975591221172
UPF3B	mRNA	22.0599703533418	3.65870857205952e-07	0.00144268311521879	0.902311645460077	0.999975591221172
UPP2	mRNA	15.793215776792	-1.38348077178638e-07	0.00144269480619724	0.734525564714392	0.999975591221172
UPRT	mRNA	7.72589153648585	-4.0269010265198e-07	0.00144269298937217	0.740340195064254	0.999975591221172
URI1	mRNA	22.9665202584424	-8.58318005909419e-08	0.00144269082509853	0.95868856406424	0.999975591221172
USE1	mRNA	5.25609361570692	5.2296263093761e-07	0.00144269301907007	0.672694083196737	0.999975591221172
USF2	mRNA	38.5237000993121	-3.54612763639302e-07	0.00144268141724864	0.908611393957579	0.999975591221172
USO1	mRNA	0.937882539258462	-1.34812182979969e-06	0.00144269464567556	0.0621541853836989	0.999975591221172
USP10	mRNA	152.927164197499	-9.50986425173409e-05	0.00144425725207119	0.472398278889277	0.999975591221172
USP12	mRNA	17.5049236589058	3.27208599331214e-08	0.0014426929396983	0.995180238768111	0.999975591221172
USP13	mRNA	182.204930756714	2.22814986906625e-07	0.00144269452062917	0.731309869730522	0.999975591221172
USP14	mRNA	40.3286850000383	8.25515478181998e-07	0.00144268856770698	0.707513434663672	0.999975591221172
USP19	mRNA	5.99334534369603	1.19153704756804e-06	0.00144269292397458	0.345348672804493	0.999975591221172
USP2	mRNA	0.641879027037264	-2.79629397626391e-07	0.00144269468139711	0.63452906255147	0.999975591221172
USP20	mRNA	1.0513565128065	-1.34270718603459e-06	0.00144269446822661	0.0910478110364875	0.999975591221172
USP21	mRNA	3.49279231662613	2.25849528458189e-06	0.00144269356266162	0.0863551619498377	0.999975591221172
USP22	mRNA	213.320686482032	-1.63464729129648e-06	0.00144267964463119	0.627186417508384	0.999975591221172
USP24	mRNA	68.8225075267348	2.31724125866881e-06	0.0014426897526739	0.277940715149492	0.999975591221172
USP25	mRNA	45.6715469822863	9.78852738699923e-07	0.00144269342798082	0.397335139957201	0.999975591221172
USP28	mRNA	6.32117135442443	4.36176215218992e-07	0.0014426937755643	0.662561587155056	0.999975591221172
USP3	unclassified transcription discrepancy	2.15802441484689	-8.5772297178557e-07	0.00144269430340086	0.515908041310092	0.999975591221172
USP31	mRNA	1.32602439801443	-4.12703457349544e-07	0.00144269437191795	0.557619650797093	0.999975591221172
USP32	mRNA	10.2608850133154	-1.22026981482101e-07	0.00144269115282722	0.947443837256344	0.999975591221172
USP33	mRNA	6.66936151667396	-1.07578617972661e-06	0.00144269081316936	0.543315942200308	0.999975591221172
USP34	mRNA	79.0410229926081	4.31599633312643e-06	0.00144267488334131	0.294270423315116	0.999975591221172
USP37	mRNA	6.41938559280596	4.9027139718366e-07	0.00144269312557982	0.682089032113893	0.999975591221172
USP38	mRNA	17.0259139532449	2.08329571010901e-07	0.00144269115264567	0.903272559935966	0.999975591221172
USP39	mRNA	4.83323310268759	-9.8372192601581e-07	0.00144269149621611	0.548169975607429	0.999975591221172
USP4	misc_RNA	93.2041374924228	3.56327360969749e-07	0.00144269232805306	0.919975818306189	0.999975591221172
USP4	mRNA	93.2041374924228	3.56327360969749e-07	0.00144269232805306	0.919975818306189	0.999975591221172
USP40	unclassified transcription discrepancy	1.17326260056895	-3.80155685269107e-07	0.00144269432247846	0.604690537477941	0.999975591221172
USP42	mRNA	3.33783036734452	-1.14496679931954e-06	0.00144269340673515	0.322182589065148	0.999975591221172
USP44	mRNA	18.932995268262	-1.0727006785388e-06	0.00144268620914907	0.870131871827318	0.999975591221172
USP45	misc_RNA	16.1448940246459	1.77730279663802e-06	0.00144269243816447	0.846670722864272	0.999975591221172
USP45	mRNA	16.1448940246459	1.77730279663802e-06	0.00144269243816447	0.846670722864272	0.999975591221172
USP46	mRNA	16.680827513745	-1.41842021076639e-06	0.00144268840766626	0.527646524832485	0.999975591221172
USP47	mRNA	92.3456919952273	1.78151027224113e-06	0.00144269095549216	0.334529381571514	0.999975591221172
USP48	mRNA	2.04195886918053	-2.01771748775622e-06	0.00144269448284603	0.0457558830095279	0.999975591221172
USP49	mRNA	2.4521148885647	-1.00221391644766e-06	0.00144269304548685	0.42952565341913	0.999975591221172
USP5	mRNA	30.9892399061816	-6.35060437042898e-07	0.00144268235548446	0.832677159333456	0.999975591221172
USP53	mRNA	7.08844359167564	9.27564816189548e-07	0.00144269295401258	0.470424938450767	0.999975591221172
USP54	unclassified transcription discrepancy	22.3443971703986	-2.85747965223281e-07	0.00144269163814487	0.85311243320562	0.999975591221172
USP6NL	mRNA	2.01033061480615	-2.24462634041871e-06	0.00144269362162854	0.803127616257068	0.999975591221172
USP7	mRNA	919.648386241549	1.63407189503193e-06	0.0014426899681343	0.418390069483761	0.999975591221172
USP8	mRNA	13.460292583077	-3.07141989654413e-06	0.00144268978034683	0.167838058659266	0.999975591221172
USP9X	mRNA	1498.07467394174	5.31567028651855e-07	0.00144268691984338	0.830648773901099	0.999975591221172
UST	mRNA	0.804588882696272	-3.68264025042606e-07	0.00144269460209994	0.488506137672633	0.999975591221172
UTP18	mRNA	4.07513821324967	2.44642811506037e-07	0.00144269169667465	0.762085011527883	0.999975591221172
UTP20	mRNA	0.969775167521358	-2.12927031105763e-07	0.0014426944195767	0.747545569309601	0.999975591221172
UTRN	mRNA	1.60940795942809	2.34518884251604e-07	0.00144269437791369	0.735015778485038	0.999975591221172
UVRAG	mRNA	17.7381964960682	-1.221016077223e-06	0.00144269197474241	0.420359502882434	0.999975591221172
UVSSA	mRNA	2.15152814723952	1.03326016420684e-06	0.00144269367592564	0.332755856740306	0.999975591221172
UXS1	mRNA	202.861920628354	-7.40490860092537e-06	0.00144269252515116	0.456195292680148	0.999975591221172
VAMP2	mRNA	53.1840996147115	9.57264475050493e-07	0.00144268938106749	0.802395069997195	0.999975591221172
VAMP4	mRNA	3.67624923769176	-1.61679390456393e-06	0.00144269383648276	0.187575406864557	0.999975591221172
VANGL2	mRNA	2.80379054502838	7.9887168517856e-07	0.00144269303765406	0.506575132304525	0.999975591221172
VAPA	mRNA	943.762721774553	3.99251795368937e-08	0.00144267858892282	0.931270974555806	0.999975591221172
VAPB	mRNA	161.252885749549	-4.41560830568919e-06	0.00144268844464563	0.101664495882164	0.999975591221172
VASH1	mRNA	11.8175793486338	-1.39763521495512e-06	0.00144268977966079	0.439761524317652	0.999975591221172
VASH2	mRNA	6.55589982801925	4.23594031628024e-07	0.00144269471458261	0.450425323777955	0.999975591221172
VAV3	mRNA	3.10118321483158	-7.03673166079086e-07	0.00144269474876873	0.203917040229886	0.999975591221172
VAV3	misc_RNA	3.10118321483158	-7.03673166079086e-07	0.00144269474876873	0.203917040229886	0.999975591221172
VBP1	mRNA	113.690113243459	-7.04977513098815e-06	0.00144268207697603	0.0781727348387934	0.999975591221172
VCL	mRNA	82.6899019984427	-5.12913088634016e-07	0.00144269265770041	0.696434297905858	0.999975591221172
VCP	mRNA	52.675672081997	9.61721987600186e-07	0.00144268379192468	0.70158302064743	0.999975591221172
VCPIP1	mRNA	12.2943014493399	7.77210675900554e-07	0.00144269196870374	0.610821457511882	0.999975591221172
VDAC1	mRNA	354.992402792247	3.07826325054671e-07	0.00144269370665441	0.764262796080405	0.999975591221172
VDAC2	mRNA	596.419612108949	4.65134808354108e-07	0.00144269029711978	0.806718514964963	0.999975591221172
VDAC3	mRNA	53.8513564190065	-2.06086542351112e-06	0.00144269390704982	0.885205939717304	0.999975591221172
VDR	mRNA	1.61856986450065	6.25503426489735e-07	0.00144269436178386	0.401775833081782	0.999975591221172
VEGFA	mRNA	363.862554799722	8.99298952199395e-07	0.00144269335669746	0.441789108352229	0.999975591221172
VEGFC	mRNA	6.29381567840935	-1.42140902135734e-07	0.00144269302764155	0.904133331218841	0.999975591221172
VEPH1	mRNA	0.853695156951174	-1.79721779810091e-07	0.00144269496834079	0.580079669744956	0.999975591221172
VEZF1	mRNA	116.991235879341	-9.58223871225071e-06	0.0014426960977625	0.888615683179087	0.999975591221172
VEZT	mRNA	3.16115438536901	6.61510380328658e-07	0.0014426929920329	0.813318450917649	0.999975591221172
VGLL4	mRNA	31.067339680862	-3.59409697228519e-06	0.00144269440971932	0.191509669247507	0.999975591221172
VIM	mRNA	124.159785696401	3.64189520700927e-07	0.00144269297470882	0.772756820387133	0.999975591221172
VIRMA	mRNA	18.7344687799937	-1.60883472162008e-06	0.00144268769137768	0.444501688624597	0.999975591221172
VKORC1L1	mRNA	13.947092988589	-1.98472425336692e-06	0.00144269354093625	0.121784338775723	0.999975591221172
VLDLR	mRNA	1.58237896002546	1.26847847904346e-07	0.00144269437506384	0.854247158690215	0.999975591221172
VPS11	mRNA	2.5794784747245	-1.78829161440715e-06	0.00144269248577252	0.23495170584807	0.999975591221172
VPS13A	mRNA	21.196233515175	2.77959521059094e-06	0.00144269245793667	0.595245760023022	0.999975591221172
VPS13B	misc_RNA	10.1739295643825	-4.4291098099133e-07	0.00144269346044312	0.673784392808748	0.999975591221172
VPS13B	mRNA	10.1739295643825	-4.4291098099133e-07	0.00144269346044312	0.673784392808748	0.999975591221172
VPS13D	mRNA	3.80944633865318	-6.59238885524209e-07	0.00144269316663204	0.579258970242457	0.999975591221172
VPS18	mRNA	2.41021026820253	-4.57455054859423e-07	0.00144269355398672	0.660081357917452	0.999975591221172
VPS25	mRNA	1.23747151261362	5.08946842891922e-07	0.00144269368979477	0.612739030520444	0.999975591221172
VPS26A	mRNA	133.034639388415	-2.66532449855469e-06	0.00144268000336277	0.395538587031543	0.999975591221172
VPS26B	mRNA	0.696022245260648	-5.82240053675624e-07	0.0014426947159156	0.301299262615415	0.999975591221172
VPS26C	mRNA	1.41827177830189	7.45519079161604e-07	0.0014426937491834	0.460512961100228	0.999975591221172
VPS28	unclassified transcription discrepancy	27.4830103421062	2.89002304428741e-07	0.00144268860644076	0.894866893746985	0.999975591221172
VPS29	mRNA	1.08284417838204	-2.28190902739548e-07	0.0014426944493204	0.726139667933468	0.999975591221172
VPS33A	mRNA	0.642068951570819	1.36685682991005e-07	0.00144269429309955	0.806240004724334	0.999975591221172
VPS33B	mRNA	2.00417635829134	5.94728235918178e-07	0.00144269322443859	0.610797360802185	0.999975591221172
VPS35	mRNA	2.70035233711894	-2.68332328070683e-08	0.00144269289218218	0.983070680083074	0.999975591221172
VPS35L	mRNA	0.96615325900108	-8.24405080651682e-08	0.00144269386129965	0.926941774355388	0.999975591221172
VPS39	mRNA	8.24135804105396	-6.32529070466723e-07	0.00144269190931811	0.835571406953401	0.999975591221172
VPS41	mRNA	63.8895853909159	-9.15494290867023e-06	0.00144269032056528	0.0145282391269425	0.999975591221172
VPS45	unclassified transcription discrepancy	0.87647015214327	2.24574150239437e-07	0.00144269448530682	0.727543127676615	0.999975591221172
VPS4A	mRNA	5.22647588946358	5.69334260487202e-06	0.001442697156052	0.214441799966311	0.999975591221172
VPS4B	mRNA	14.5787250659045	-2.8572878253991e-06	0.00144269236746792	0.0984168107343342	0.999975591221172
VPS51	unclassified transcription discrepancy	3.11863699067027	-8.00173926427055e-07	0.00144269232198809	0.580893318743814	0.999975591221172
VPS52	unclassified transcription discrepancy	53.9610159371256	-2.3080539836486e-06	0.00144268820717423	0.328644517274735	0.999975591221172
VPS54	mRNA	8.08189317067093	-1.30117943164974e-07	0.00144269007408839	0.941767484247856	0.999975591221172
VPS8	mRNA	3.0686276316644	2.48763378968559e-07	0.00144269175294757	0.849711886341447	0.999975591221172
VRK1	unclassified transcription discrepancy	1.04285736589708	-6.05522988226696e-07	0.00144269427914066	0.43061499740822	0.999975591221172
VSNL1	mRNA	3.77888969848709	-3.41276390145026e-07	0.00144269492966779	0.314471517577311	0.999975591221172
VSTM2A	mRNA	1.75716955983569	-3.76086551105538e-08	0.00144269471484592	0.936155843236923	0.999975591221172
VTA1	mRNA	32.865566621713	-1.28230623444538e-06	0.00144269084213319	0.506586610494705	0.999975591221172
VTI1A	mRNA	44.0359612772648	-1.64575162820429e-06	0.00144268479674122	0.990374359275788	0.999975591221172
VTI1B	unclassified transcription discrepancy	0.999745072554199	1.90528453621619e-07	0.00144269435760574	0.785465600372144	0.999975591221172
VTN	mRNA	9.03883683853335	5.3497268809481e-08	0.00144269492474061	0.858956666130119	0.999975591221172
WAC	mRNA	910.938846988761	-3.14271123658462e-06	0.00144266397104305	0.477339978213461	0.999975591221172
WAPL	unclassified transcription discrepancy	228.004488522395	-2.35480403012054e-06	0.00144268838803974	0.315275898247135	0.999975591221172
WASF2	mRNA	1.98139952416101	5.42198119796018e-07	0.00144269401074079	0.548497504114276	0.999975591221172
WASHC4	mRNA	14.2719023120307	-6.63601844933065e-06	0.00144269469885505	0.0216130869089899	0.999975591221172
WASL	mRNA	82.7887925592009	-2.82033010367621e-06	0.00144268525761061	0.31997821267329	0.999975591221172
WBP1	mRNA	104.063716586785	6.58071399020849e-07	0.00144266785344537	0.883417248366536	0.999975591221172
WBP11	mRNA	3.43790472345559	-1.77429095558529e-07	0.00144269159581135	0.943790885487931	0.999975591221172
WBP1L	mRNA	106.434673545892	2.41901515595416e-08	0.00144269260476683	0.989483467626074	0.999975591221172
WBP2	mRNA	32.0422302298272	-2.69039639941369e-07	0.00144269058190488	0.880144584354251	0.999975591221172
WBP2NL	mRNA	1.60548294918499	5.0667209953194e-07	0.00144269362103109	0.625310366682107	0.999975591221172
WDFY1	mRNA	7.52900003608472	-9.55233888218313e-07	0.00144269253026104	0.39800047257915	0.999975591221172
WDFY2	mRNA	1.00683088080222	2.87507753962839e-07	0.00144269419089918	0.714728935990382	0.999975591221172
WDR1	mRNA	15.0483037369497	-4.102480316921e-07	0.00144269030815224	0.825648731422597	0.999975591221172
WDR11	mRNA	1.37597011014467	-7.30439682953793e-07	0.00144269452382088	0.275537298795346	0.999975591221172
WDR13	mRNA	3.78091045410857	-1.02681026872697e-06	0.0014426924645747	0.406897745254822	0.999975591221172
WDR20	mRNA	50.7256079252535	-4.56215595625144e-06	0.00144268414651631	0.159106627770131	0.999975591221172
WDR24	mRNA	3.43468157241725	-4.44117165152822e-07	0.00144269381773586	0.687999679880628	0.999975591221172
WDR26	mRNA	472.383548898143	-4.53680845053546e-06	0.00144267840736667	0.234607770624854	0.999975591221172
WDR33	mRNA	150.924863733454	-3.05100104941299e-05	0.00144282969767757	0.082597417251358	0.999975591221172
WDR37	mRNA	18.6301002371345	2.70253276516627e-06	0.00144269350317927	0.242189381047254	0.999975591221172
WDR41	mRNA	2.77300065416436	2.29830371480697e-07	0.00144269358739967	0.912650902174441	0.999975591221172
WDR43	mRNA	10.0751133007349	-4.48146622188067e-07	0.00144269263346089	0.853091228571536	0.999975591221172
WDR44	mRNA	0.735678049048577	-5.30634775897944e-07	0.00144269448659975	0.618596122532372	0.999975591221172
WDR45	mRNA	0.953936296602321	2.92522166025381e-07	0.00144269435792964	0.6771015066801	0.999975591221172
WDR45B	unclassified transcription discrepancy	13.3282373180774	-2.88358645740005e-06	0.00144269234949271	0.141732773984126	0.999975591221172
WDR47	mRNA	8.14271028243307	4.16893364744721e-07	0.00144269424457618	0.595792525378855	0.999975591221172
WDR48	unclassified transcription discrepancy	15.9735537697489	-1.66796919822766e-06	0.00144269319832823	0.214668718994788	0.999975591221172
WDR5	mRNA	4.30389095787863	-1.79168345185052e-06	0.00144269299584149	0.192275291031303	0.999975591221172
WDR7	mRNA	15.5572776555584	8.53840432490705e-07	0.00144268453557092	0.758827913768042	0.999975591221172
WDR70	mRNA	18.9912560633172	3.13029482120625e-06	0.00144268919250919	0.176766681857245	0.999975591221172
WDR81	unclassified transcription discrepancy	1.00834545050939	-6.03091072999977e-07	0.00144269414315682	0.467514133152509	0.999975591221172
WDR82	mRNA	31.7489970902325	-2.40277849988216e-06	0.00144268324511892	0.423872564564821	0.999975591221172
WDR83OS	mRNA	25.8242914798141	2.85380524552967e-06	0.00144269034613265	0.176041986892633	0.999975591221172
WDR91	mRNA	6.36292156405987	-8.77271063212558e-08	0.0014426919064089	0.956317448023686	0.999975591221172
WDTC1	mRNA	42.1631571527586	-1.11500013814099e-07	0.00144268728195935	0.960323325617528	0.999975591221172
WFS1	mRNA	2.39380720630948	6.74940079628536e-07	0.00144269307048805	0.580797298940368	0.999975591221172
WIF1	mRNA	2.04753720811604	-2.295822891645e-07	0.00144269466155493	0.662032160286685	0.999975591221172
WIPI1	mRNA	1.28445218679794	-3.40381758536558e-07	0.00144269436780978	0.633220811452118	0.999975591221172
WIPI1	misc_RNA	1.28445218679794	-3.40381758536558e-07	0.00144269436780978	0.633220811452118	0.999975591221172
WIPI2	mRNA	73.8422536497737	-4.12165576461647e-06	0.00144268638531514	0.148888816586195	0.999975591221172
WIZ	mRNA	20.0445708011164	-3.55418075708199e-06	0.00144268841419939	0.162404698497506	0.999975591221172
WNK1	mRNA	91.9971589412112	-1.50665328740968e-06	0.00144268497294771	0.582084582389152	0.999975591221172
WNK2	mRNA	96.3413961282347	4.95803351363755e-08	0.00144269441467691	0.94998229948692	0.999975591221172
WNK2	misc_RNA	96.3413961282347	4.95803351363755e-08	0.00144269441467691	0.94998229948692	0.999975591221172
WNT11	mRNA	1.87715471986277	4.76275388544471e-07	0.00144269480250449	0.344316529169616	0.999975591221172
WNT5A	mRNA	2.16623407142726	-1.63636821502241e-07	0.00144269402779019	0.846679225485157	0.999975591221172
WNT5B	mRNA	2.97495560704738	-2.05984220004958e-07	0.00144269441701047	0.760910049121816	0.999975591221172
WRB	mRNA	10.8572239906376	1.44052041767473e-06	0.00144269123937718	0.408847021435824	0.999975591221172
WSB1	mRNA	43.2159808942687	-4.09447622620864e-08	0.00144268786697339	0.983410822028979	0.999975591221172
WTAP	mRNA	732.122991181183	4.69168018025908e-07	0.00144268665661191	0.852359393329215	0.999975591221172
WWC1	mRNA	1.68739896437732	-8.04296630260392e-07	0.00144269497775632	0.0665872553832007	0.999975591221172
WWC2	mRNA	6.77440655315863	-1.16840637491052e-06	0.00144269224945545	0.428199633151393	0.999975591221172
WWC3	mRNA	3.94694497588996	-1.18677554108513e-06	0.00144269262609061	0.393410815253008	0.999975591221172
WWOX	mRNA	4.09576523522991	-9.10382300753234e-07	0.00144269305286095	0.461164604406726	0.999975591221172
WWP1	mRNA	311.585556931246	1.09834571281493e-06	0.0014426931345292	0.383185173102986	0.999975591221172
WWP2	mRNA	6.25856582322057	9.02252965788517e-07	0.00144269030349951	0.67537212542608	0.999975591221172
WWTR1	mRNA	54.7131779263443	1.73889277254065e-07	0.00144269197037945	0.91044635033152	0.999975591221172
XAB2	mRNA	1.66074048901943	-3.46946055009932e-07	0.00144269361210716	0.735122910592925	0.999975591221172
XBP1	unclassified transcription discrepancy	1.50013550485448	1.59054231154008e-07	0.00144269432927521	0.823076332513398	0.999975591221172
XDH	mRNA	2.18169816123778	1.08178556081301e-06	0.00144269438207506	0.179884560098877	0.999975591221172
XIRP1	mRNA	1.86932587353196	-4.86981213814329e-07	0.00144269489099832	0.232122504519446	0.999975591221172
XIRP2	mRNA	1.87949442966556	3.30862935686113e-08	0.00144269450974173	0.956589585321119	0.999975591221172
XKR6	mRNA	2.08556435490339	5.2485197083085e-07	0.00144269422479696	0.506351191083863	0.999975591221172
XPO1	mRNA	345.620372452272	2.81687827786179e-06	0.00144268666942163	0.29122440482315	0.999975591221172
XPO4	mRNA	22.0086319455249	-5.82909562545054e-07	0.00144269319041686	0.617905350345319	0.999975591221172
XPO6	mRNA	3.27631385578487	-8.86191178031819e-07	0.00144269345502499	0.425906000962191	0.999975591221172
XPO7	unclassified transcription discrepancy	7.07286262592049	-1.1290916835701e-06	0.00144269069591875	0.535570039259504	0.999975591221172
XPOT	mRNA	8.76287626440318	-1.25542439320346e-06	0.00144268803489807	0.583071324279611	0.999975591221172
XPR1	mRNA	38.493509713467	-4.47588922931716e-06	0.00144269193273665	0.036745203451611	0.999975591221172
XRN1	mRNA	7.84996318478014	-6.07093353143198e-07	0.00144269347289866	0.575284123753351	0.999975591221172
XRN2	mRNA	31.1109144510403	-2.87480958137427e-06	0.00144268564491327	0.328274453409951	0.999975591221172
XYLB	misc_RNA	0.661915122006095	-2.65992835289158e-07	0.00144269502228453	0.41706214735721	0.999975591221172
XYLB	mRNA	0.661915122006095	-2.65992835289158e-07	0.00144269502228453	0.41706214735721	0.999975591221172
XYLT2	mRNA	1.30467572800945	-1.70478156495894e-06	0.00144269395503146	0.137036911829075	0.999975591221172
YAF2	mRNA	190.886738308902	6.64258649047774e-06	0.00144266717788182	0.482720231145523	0.999975591221172
